Source,Year,Mean,Date,Month,Season,Mean_Normalized
gcag,1912-04,-0.3377,1912-04-01,4,Summer,0.2800903006059646
GISTEMP,1912-05,-0.22,1912-05-01,5,Summer,0.32670600815873896
gcag,1912-05,-0.3351,1912-05-01,5,Summer,0.28112004435819243
GISTEMP,1912-06,-0.24,1912-06-01,6,Monsoon,0.3187849023723712
gcag,1912-06,-0.285,1912-06-01,6,Monsoon,0.3009624143530437
GISTEMP,1912-07,-0.43,1912-07-01,7,Monsoon,0.24353439740187732
gcag,1912-07,-0.5072,1912-07-01,7,Monsoon,0.2129589290664977
GISTEMP,1912-08,-0.55,1912-08-01,8,Monsoon,0.19600776268367062
gcag,1912-08,-0.5723,1912-08-01,8,Monsoon,0.18717572973187055
GISTEMP,1912-09,-0.58,1912-09-01,9,Post-Monsoon,0.184126104004119
gcag,1912-09,-0.6436,1912-09-01,9,Post-Monsoon,0.15893698760346947
GISTEMP,1912-10,-0.58,1912-10-01,10,Post-Monsoon,0.184126104004119
gcag,1912-10,-0.679,1912-10-01,10,Post-Monsoon,0.14491663036159846
GISTEMP,1912-11,-0.4,1912-11-01,11,Post-Monsoon,0.255416056081429
gcag,1912-11,-0.5578,1912-11-01,11,Post-Monsoon,0.19291853142698723
GISTEMP,1912-12,-0.44,1912-12-01,12,Winter,0.23957384450869343
gcag,1912-12,-0.5905,1912-12-01,12,Winter,0.17996752346627587
GISTEMP,1913-01,-0.41,1913-01-01,1,Winter,0.2514555031882451
gcag,1913-01,-0.5635,1913-01-01,1,Winter,0.19066101627787238
GISTEMP,1913-02,-0.45,1913-02-01,2,Winter,0.23561329161550953
gcag,1913-02,-0.5499,1913-02-01,2,Winter,0.19604736821260246
GISTEMP,1913-03,-0.43,1913-03-01,3,Summer,0.24353439740187732
gcag,1913-03,-0.6057,1913-03-01,3,Summer,0.17394748306863636
GISTEMP,1913-04,-0.4,1913-04-01,4,Summer,0.255416056081429
gcag,1913-04,-0.5339,1913-04-01,4,Summer,0.20238425284169667
GISTEMP,1913-05,-0.44,1913-05-01,5,Summer,0.23957384450869343
gcag,1913-05,-0.541,1913-05-01,5,Summer,0.19957226028753614
GISTEMP,1913-06,-0.45,1913-06-01,6,Monsoon,0.23561329161550953
gcag,1913-06,-0.5513,1913-06-01,6,Monsoon,0.19549289080755672
GISTEMP,1913-07,-0.37,1913-07-01,7,Monsoon,0.26729771476098063
gcag,1913-07,-0.4768,1913-07-01,7,Monsoon,0.2249990098617767
GISTEMP,1913-08,-0.34,1913-08-01,8,Monsoon,0.2791793734405323
gcag,1913-08,-0.3955,1913-08-01,8,Monsoon,0.25719830488336176
GISTEMP,1913-09,-0.35,1913-09-01,9,Post-Monsoon,0.2752188205473484
gcag,1913-09,-0.4168,1913-09-01,9,Post-Monsoon,0.24876232722088001
GISTEMP,1913-10,-0.32,1913-10-01,10,Post-Monsoon,0.2871004792269001
gcag,1913-10,-0.4382,1913-10-01,10,Post-Monsoon,0.24028674402946654
GISTEMP,1913-11,-0.2,1913-11-01,11,Post-Monsoon,0.33462711394510675
gcag,1913-11,-0.3676,1913-11-01,11,Post-Monsoon,0.2682482474553448
GISTEMP,1913-12,-0.03,1913-12-01,12,Winter,0.40195651312923286
gcag,1913-12,-0.1639,1913-12-01,12,Winter,0.34892470988950064
GISTEMP,1914-01,0.04,1914-01-01,1,Winter,0.4296803833815201
gcag,1914-01,-0.0783,1914-01-01,1,Winter,0.38282704265515466
GISTEMP,1914-02,-0.1,1914-02-01,2,Winter,0.37423264287694563
gcag,1914-02,-0.27,1914-02-01,2,Winter,0.3069032436928195
GISTEMP,1914-03,-0.24,1914-03-01,3,Summer,0.3187849023723712
gcag,1914-03,-0.3973,1914-03-01,3,Summer,0.2564854053625886
GISTEMP,1914-04,-0.3,1914-04-01,4,Summer,0.29502158501326786
gcag,1914-04,-0.4088,1914-04-01,4,Summer,0.25193076953542715
GISTEMP,1914-05,-0.22,1914-05-01,5,Summer,0.32670600815873896
gcag,1914-05,-0.3077,1914-05-01,5,Summer,0.2919719592855163
GISTEMP,1914-06,-0.26,1914-06-01,6,Monsoon,0.31086379658600344
gcag,1914-06,-0.3078,1914-06-01,6,Monsoon,0.2919323537565844
GISTEMP,1914-07,-0.23,1914-07-01,7,Monsoon,0.3227454552655551
gcag,1914-07,-0.2968,1914-07-01,7,Monsoon,0.2962889619390867
GISTEMP,1914-08,-0.16,1914-08-01,8,Monsoon,0.3504693255178423
gcag,1914-08,-0.2444,1914-08-01,8,Monsoon,0.3170422590993703
GISTEMP,1914-09,-0.17,1914-09-01,9,Post-Monsoon,0.3465087726246584
gcag,1914-09,-0.3012,1914-09-01,9,Post-Monsoon,0.29454631866608577
GISTEMP,1914-10,-0.04,1914-10-01,10,Post-Monsoon,0.39799596023604894
gcag,1914-10,-0.1101,1914-10-01,10,Post-Monsoon,0.3702324844548299
GISTEMP,1914-11,-0.16,1914-11-01,11,Post-Monsoon,0.3504693255178423
gcag,1914-11,-0.1901,1914-11-01,11,Post-Monsoon,0.3385480613093588
GISTEMP,1914-12,-0.04,1914-12-01,12,Winter,0.39799596023604894
gcag,1914-12,-0.2366,1914-12-01,12,Winter,0.3201314903560537
GISTEMP,1915-01,-0.21,1915-01-01,1,Winter,0.3306665610519229
gcag,1915-01,-0.2873,1915-01-01,1,Winter,0.3000514871876114
GISTEMP,1915-02,-0.04,1915-02-01,2,Winter,0.39799596023604894
gcag,1915-02,-0.2203,1915-02-01,2,Winter,0.3265871915719435
GISTEMP,1915-03,-0.1,1915-03-01,3,Summer,0.37423264287694563
gcag,1915-03,-0.1938,1915-03-01,3,Summer,0.33708265673888077
GISTEMP,1915-04,0.06,1915-04-01,4,Summer,0.4376014891678879
gcag,1915-04,-0.0825,1915-04-01,4,Summer,0.38116361044001745
GISTEMP,1915-05,-0.06,1915-05-01,5,Summer,0.39007485444968115
gcag,1915-05,-0.1679,1915-05-01,5,Summer,0.34734048873222706
GISTEMP,1915-06,-0.22,1915-06-01,6,Monsoon,0.32670600815873896
gcag,1915-06,-0.1719,1915-06-01,6,Monsoon,0.3457562675749535
GISTEMP,1915-07,-0.13,1915-07-01,7,Monsoon,0.362350984197394
gcag,1915-07,-0.1689,1915-07-01,7,Monsoon,0.34694443344290865
GISTEMP,1915-08,-0.23,1915-08-01,8,Monsoon,0.3227454552655551
gcag,1915-08,-0.0666,1915-08-01,8,Monsoon,0.3874608895401798
GISTEMP,1915-09,-0.2,1915-09-01,9,Post-Monsoon,0.33462711394510675
gcag,1915-09,-0.1201,1915-09-01,9,Post-Monsoon,0.36627193156164606
GISTEMP,1915-10,-0.25,1915-10-01,10,Post-Monsoon,0.3148243494791873
gcag,1915-10,-0.2859,1915-10-01,10,Post-Monsoon,0.30060596459265715
GISTEMP,1915-11,-0.13,1915-11-01,11,Post-Monsoon,0.362350984197394
gcag,1915-11,-0.1726,1915-11-01,11,Post-Monsoon,0.3454790288724306
GISTEMP,1915-12,-0.21,1915-12-01,12,Winter,0.3306665610519229
gcag,1915-12,-0.3622,1915-12-01,12,Winter,0.27038694601766405
GISTEMP,1916-01,-0.13,1916-01-01,1,Winter,0.362350984197394
gcag,1916-01,-0.3377,1916-01-01,1,Winter,0.2800903006059646
GISTEMP,1916-02,-0.15,1916-02-01,2,Winter,0.3544298784110262
gcag,1916-02,-0.2639,1916-02-01,2,Winter,0.3093191809576617
GISTEMP,1916-03,-0.29,1916-03-01,3,Summer,0.29898213790645173
gcag,1916-03,-0.4389,1916-03-01,3,Summer,0.24000950532694362
GISTEMP,1916-04,-0.3,1916-04-01,4,Summer,0.29502158501326786
gcag,1916-04,-0.375,1916-04-01,4,Summer,0.2653174383143887
GISTEMP,1916-05,-0.35,1916-05-01,5,Summer,0.2752188205473484
gcag,1916-05,-0.4179,1916-05-01,5,Summer,0.24832666640262985
GISTEMP,1916-06,-0.49,1916-06-01,6,Monsoon,0.219771080042774
gcag,1916-06,-0.4946,1916-06-01,6,Monsoon,0.21794922571190942
GISTEMP,1916-07,-0.37,1916-07-01,7,Monsoon,0.26729771476098063
gcag,1916-07,-0.3847,1916-07-01,7,Monsoon,0.2614757020080003
GISTEMP,1916-08,-0.28,1916-08-01,8,Monsoon,0.30294269079963565
gcag,1916-08,-0.2966,1916-08-01,8,Monsoon,0.2963681729969504
GISTEMP,1916-09,-0.36,1916-09-01,9,Post-Monsoon,0.27125826765416455
gcag,1916-09,-0.3217,1916-09-01,9,Post-Monsoon,0.28642718523505883
GISTEMP,1916-10,-0.34,1916-10-01,10,Post-Monsoon,0.2791793734405323
gcag,1916-10,-0.3742,1916-10-01,10,Post-Monsoon,0.2656342825458434
GISTEMP,1916-11,-0.46,1916-11-01,11,Post-Monsoon,0.23165273872232564
gcag,1916-11,-0.514,1916-11-01,11,Post-Monsoon,0.21026575309913265
GISTEMP,1916-12,-0.82,1916-12-01,12,Winter,0.08907283456770566
gcag,1916-12,-0.8211,1916-12-01,12,Winter,0.08863717374945539
GISTEMP,1917-01,-0.57,1917-01-01,1,Winter,0.1880866568973029
gcag,1917-01,-0.689,1917-01-01,1,Winter,0.1409560774684146
GISTEMP,1917-02,-0.64,1917-02-01,2,Winter,0.16036278664501563
gcag,1917-02,-0.7158,1917-02-01,2,Winter,0.13034179571468177
GISTEMP,1917-03,-0.64,1917-03-01,3,Summer,0.16036278664501563
gcag,1917-03,-0.7841,1917-03-01,3,Summer,0.10329121945423579
GISTEMP,1917-04,-0.55,1917-04-01,4,Summer,0.19600776268367062
gcag,1917-04,-0.5459,1917-04-01,4,Summer,0.19763158936987602
GISTEMP,1917-05,-0.55,1917-05-01,5,Summer,0.19600776268367062
gcag,1917-05,-0.6441,1917-05-01,5,Summer,0.15873895995881024
GISTEMP,1917-06,-0.43,1917-06-01,6,Monsoon,0.24353439740187732
gcag,1917-06,-0.4787,1917-06-01,6,Monsoon,0.22424650481207176
GISTEMP,1917-07,-0.25,1917-07-01,7,Monsoon,0.3148243494791873
gcag,1917-07,-0.2451,1917-07-01,7,Monsoon,0.3167650203968474
GISTEMP,1917-08,-0.22,1917-08-01,8,Monsoon,0.32670600815873896
gcag,1917-08,-0.3326,1917-08-01,8,Monsoon,0.2821101825814884
GISTEMP,1917-09,-0.23,1917-09-01,9,Post-Monsoon,0.3227454552655551
gcag,1917-09,-0.2978,1917-09-01,9,Post-Monsoon,0.2958929066497683
GISTEMP,1917-10,-0.44,1917-10-01,10,Post-Monsoon,0.23957384450869343
gcag,1917-10,-0.5354,1917-10-01,10,Post-Monsoon,0.2017901699077191
GISTEMP,1917-11,-0.34,1917-11-01,11,Post-Monsoon,0.2791793734405323
gcag,1917-11,-0.459,1917-11-01,11,Post-Monsoon,0.232048794011644
GISTEMP,1917-12,-0.68,1917-12-01,12,Winter,0.14452057507228006
gcag,1917-12,-0.7863,1917-12-01,12,Winter,0.10241989781773535
GISTEMP,1918-01,-0.48,1918-01-01,1,Winter,0.22373163293595788
gcag,1918-01,-0.5178,1918-01-01,1,Winter,0.20876074299972275
GISTEMP,1918-02,-0.34,1918-02-01,2,Winter,0.2791793734405323
gcag,1918-02,-0.672,1918-02-01,2,Winter,0.1476890173868272
GISTEMP,1918-03,-0.25,1918-03-01,3,Summer,0.3148243494791873
gcag,1918-03,-0.5789,1918-03-01,3,Summer,0.18456176482236922
GISTEMP,1918-04,-0.44,1918-04-01,4,Summer,0.23957384450869343
gcag,1918-04,-0.6232,1918-04-01,4,Summer,0.1670165155055646
GISTEMP,1918-05,-0.43,1918-05-01,5,Summer,0.24353439740187732
gcag,1918-05,-0.525,1918-05-01,5,Summer,0.20590914491663034
GISTEMP,1918-06,-0.36,1918-06-01,6,Monsoon,0.27125826765416455
gcag,1918-06,-0.3863,1918-06-01,6,Monsoon,0.2608420135450909
GISTEMP,1918-07,-0.32,1918-07-01,7,Monsoon,0.2871004792269001
gcag,1918-07,-0.3694,1918-07-01,7,Monsoon,0.2675353479345717
GISTEMP,1918-08,-0.32,1918-08-01,8,Monsoon,0.2871004792269001
gcag,1918-08,-0.4296,1918-08-01,8,Monsoon,0.24369281951760466
GISTEMP,1918-09,-0.17,1918-09-01,9,Post-Monsoon,0.3465087726246584
gcag,1918-09,-0.258,1918-09-01,9,Post-Monsoon,0.3116559071646402
GISTEMP,1918-10,-0.06,1918-10-01,10,Post-Monsoon,0.39007485444968115
gcag,1918-10,-0.1187,1918-10-01,10,Post-Monsoon,0.3668264089666918
GISTEMP,1918-11,-0.12,1918-11-01,11,Post-Monsoon,0.36631153709057784
gcag,1918-11,-0.1896,1918-11-01,11,Post-Monsoon,0.338746088954018
GISTEMP,1918-12,-0.3,1918-12-01,12,Winter,0.29502158501326786
gcag,1918-12,-0.424,1918-12-01,12,Winter,0.24591072913778766
GISTEMP,1919-01,-0.21,1919-01-01,1,Winter,0.3306665610519229
gcag,1919-01,-0.251,1919-01-01,1,Winter,0.3144282941898689
GISTEMP,1919-02,-0.23,1919-02-01,2,Winter,0.3227454552655551
gcag,1919-02,-0.2418,1919-02-01,2,Winter,0.3180720028515981
GISTEMP,1919-03,-0.21,1919-03-01,3,Summer,0.3306665610519229
gcag,1919-03,-0.3919,1919-03-01,3,Summer,0.2586241039249079
GISTEMP,1919-04,-0.13,1919-04-01,4,Summer,0.362350984197394
gcag,1919-04,-0.2112,1919-04-01,4,Summer,0.3301912947047408
GISTEMP,1919-05,-0.28,1919-05-01,5,Summer,0.30294269079963565
gcag,1919-05,-0.3077,1919-05-01,5,Summer,0.2919719592855163
GISTEMP,1919-06,-0.36,1919-06-01,6,Monsoon,0.27125826765416455
gcag,1919-06,-0.3575,1919-06-01,6,Monsoon,0.2722484058774605
GISTEMP,1919-07,-0.29,1919-07-01,7,Monsoon,0.29898213790645173
gcag,1919-07,-0.2997,1919-07-01,7,Monsoon,0.29514040160006333
GISTEMP,1919-08,-0.33,1919-08-01,8,Monsoon,0.28313992633371615
gcag,1919-08,-0.2379,1919-08-01,8,Monsoon,0.31961661847993983
GISTEMP,1919-09,-0.25,1919-09-01,9,Post-Monsoon,0.3148243494791873
gcag,1919-09,-0.2858,1919-09-01,9,Post-Monsoon,0.300645570121589
GISTEMP,1919-10,-0.21,1919-10-01,10,Post-Monsoon,0.3306665610519229
gcag,1919-10,-0.2586,1919-10-01,10,Post-Monsoon,0.3114182739910492
GISTEMP,1919-11,-0.42,1919-11-01,11,Post-Monsoon,0.24749495029506122
gcag,1919-11,-0.5573,1919-11-01,11,Post-Monsoon,0.1931165590716464
GISTEMP,1919-12,-0.42,1919-12-01,12,Winter,0.24749495029506122
gcag,1919-12,-0.5031,1919-12-01,12,Winter,0.21458275575270308
GISTEMP,1920-01,-0.25,1920-01-01,1,Winter,0.3148243494791873
gcag,1920-01,-0.2584,1920-01-01,1,Winter,0.31149748504891284
GISTEMP,1920-02,-0.27,1920-02-01,2,Winter,0.3069032436928195
gcag,1920-02,-0.5457,1920-02-01,2,Winter,0.19771080042773972
GISTEMP,1920-03,-0.12,1920-03-01,3,Summer,0.36631153709057784
gcag,1920-03,-0.1718,1920-03-01,3,Summer,0.3457958731038853
GISTEMP,1920-04,-0.24,1920-04-01,4,Summer,0.3187849023723712
gcag,1920-04,-0.3364,1920-04-01,4,Summer,0.2806051724820785
GISTEMP,1920-05,-0.27,1920-05-01,5,Summer,0.3069032436928195
gcag,1920-05,-0.2561,1920-05-01,5,Summer,0.3124084122143451
GISTEMP,1920-06,-0.36,1920-06-01,6,Monsoon,0.27125826765416455
gcag,1920-06,-0.2379,1920-06-01,6,Monsoon,0.31961661847993983
GISTEMP,1920-07,-0.3,1920-07-01,7,Monsoon,0.29502158501326786
gcag,1920-07,-0.3002,1920-07-01,7,Monsoon,0.2949423739554042
GISTEMP,1920-08,-0.26,1920-08-01,8,Monsoon,0.31086379658600344
gcag,1920-08,-0.2264,1920-08-01,8,Monsoon,0.3241712543071013
GISTEMP,1920-09,-0.22,1920-09-01,9,Post-Monsoon,0.32670600815873896
gcag,1920-09,-0.1962,1920-09-01,9,Post-Monsoon,0.3361321240445166
GISTEMP,1920-10,-0.27,1920-10-01,10,Post-Monsoon,0.3069032436928195
gcag,1920-10,-0.2175,1920-10-01,10,Post-Monsoon,0.3276961463820349
GISTEMP,1920-11,-0.27,1920-11-01,11,Post-Monsoon,0.3069032436928195
gcag,1920-11,-0.3454,1920-11-01,11,Post-Monsoon,0.27704067487821304
GISTEMP,1920-12,-0.47,1920-12-01,12,Winter,0.22769218582914177
gcag,1920-12,-0.4883,1920-12-01,12,Winter,0.22044437403461525
GISTEMP,1921-01,-0.05,1921-01-01,1,Winter,0.3940354073428651
gcag,1921-01,-0.2174,1921-01-01,1,Winter,0.32773575191096677
GISTEMP,1921-02,-0.18,1921-02-01,2,Winter,0.34254821973147453
gcag,1921-02,-0.295,1921-02-01,2,Winter,0.29700186145985985
GISTEMP,1921-03,-0.23,1921-03-01,3,Summer,0.3227454552655551
gcag,1921-03,-0.3424,1921-03-01,3,Summer,0.27822884074616816
GISTEMP,1921-04,-0.3,1921-04-01,4,Summer,0.29502158501326786
gcag,1921-04,-0.2907,1921-04-01,4,Summer,0.2987048992039289
GISTEMP,1921-05,-0.3,1921-05-01,5,Summer,0.29502158501326786
gcag,1921-05,-0.3014,1921-05-01,5,Summer,0.29446710760822215
GISTEMP,1921-06,-0.27,1921-06-01,6,Monsoon,0.3069032436928195
gcag,1921-06,-0.1542,1921-06-01,6,Monsoon,0.352766446195889
GISTEMP,1921-07,-0.15,1921-07-01,7,Monsoon,0.3544298784110262
gcag,1921-07,-0.1552,1921-07-01,7,Monsoon,0.3523703909065706
GISTEMP,1921-08,-0.26,1921-08-01,8,Monsoon,0.31086379658600344
gcag,1921-08,-0.3211,1921-08-01,8,Monsoon,0.2866648184086499
GISTEMP,1921-09,-0.19,1921-09-01,9,Post-Monsoon,0.33858766683829067
gcag,1921-09,-0.2069,1921-09-01,9,Post-Monsoon,0.3318943324488099
GISTEMP,1921-10,-0.03,1921-10-01,10,Post-Monsoon,0.40195651312923286
gcag,1921-10,-0.1342,1921-10-01,10,Post-Monsoon,0.36068755198225677
GISTEMP,1921-11,-0.15,1921-11-01,11,Post-Monsoon,0.3544298784110262
gcag,1921-11,-0.1957,1921-11-01,11,Post-Monsoon,0.33633015168917585
GISTEMP,1921-12,-0.18,1921-12-01,12,Winter,0.34254821973147453
gcag,1921-12,-0.2712,1921-12-01,12,Winter,0.3064279773456375
GISTEMP,1922-01,-0.34,1922-01-01,1,Winter,0.2791793734405323
gcag,1922-01,-0.4188,1922-01-01,1,Winter,0.24797021664224325
GISTEMP,1922-02,-0.45,1922-02-01,2,Winter,0.23561329161550953
gcag,1922-02,-0.4086,1922-02-01,2,Winter,0.2520099805932908
GISTEMP,1922-03,-0.15,1922-03-01,3,Summer,0.3544298784110262
gcag,1922-03,-0.3439,1922-03-01,3,Summer,0.2776347578121906
GISTEMP,1922-04,-0.23,1922-04-01,4,Summer,0.3227454552655551
gcag,1922-04,-0.2909,1922-04-01,4,Summer,0.2986256881460652
GISTEMP,1922-05,-0.33,1922-05-01,5,Summer,0.28313992633371615
gcag,1922-05,-0.4694,1922-05-01,5,Summer,0.22792981900273276
GISTEMP,1922-06,-0.3,1922-06-01,6,Monsoon,0.29502158501326786
gcag,1922-06,-0.2925,1922-06-01,6,Monsoon,0.29799199968315576
GISTEMP,1922-07,-0.27,1922-07-01,7,Monsoon,0.3069032436928195
gcag,1922-07,-0.2588,1922-07-01,7,Monsoon,0.31133906293318553
GISTEMP,1922-08,-0.33,1922-08-01,8,Monsoon,0.28313992633371615
gcag,1922-08,-0.3557,1922-08-01,8,Monsoon,0.2729613053982336
GISTEMP,1922-09,-0.35,1922-09-01,9,Post-Monsoon,0.2752188205473484
gcag,1922-09,-0.3244,1922-09-01,9,Post-Monsoon,0.2853578359538992
GISTEMP,1922-10,-0.32,1922-10-01,10,Post-Monsoon,0.2871004792269001
gcag,1922-10,-0.3449,1922-10-01,10,Post-Monsoon,0.2772387025228722
GISTEMP,1922-11,-0.14,1922-11-01,11,Post-Monsoon,0.35839043130421006
gcag,1922-11,-0.2552,1922-11-01,11,Post-Monsoon,0.3127648619747317
GISTEMP,1922-12,-0.2,1922-12-01,12,Winter,0.33462711394510675
gcag,1922-12,-0.3052,1922-12-01,12,Winter,0.29296209750881225
GISTEMP,1923-01,-0.27,1923-01-01,1,Winter,0.3069032436928195
gcag,1923-01,-0.4035,1923-01-01,1,Winter,0.2540298625688146
GISTEMP,1923-02,-0.39,1923-02-01,2,Winter,0.25937660897461284
gcag,1923-02,-0.4942,1923-02-01,2,Winter,0.21810764782763675
GISTEMP,1923-03,-0.34,1923-03-01,3,Summer,0.2791793734405323
gcag,1923-03,-0.4554,1923-03-01,3,Summer,0.2334745930531902
GISTEMP,1923-04,-0.41,1923-04-01,4,Summer,0.2514555031882451
gcag,1923-04,-0.4101,1923-04-01,4,Summer,0.2514158976593132
GISTEMP,1923-05,-0.33,1923-05-01,5,Summer,0.28313992633371615
gcag,1923-05,-0.4036,1923-05-01,5,Summer,0.2539902570398828
GISTEMP,1923-06,-0.29,1923-06-01,6,Monsoon,0.29898213790645173
gcag,1923-06,-0.2524,1923-06-01,6,Monsoon,0.3138738167848232
GISTEMP,1923-07,-0.31,1923-07-01,7,Monsoon,0.29106103212008394
gcag,1923-07,-0.4194,1923-07-01,7,Monsoon,0.24773258346865223
GISTEMP,1923-08,-0.33,1923-08-01,8,Monsoon,0.28313992633371615
gcag,1923-08,-0.3236,1923-08-01,8,Monsoon,0.2856746801853539
GISTEMP,1923-09,-0.31,1923-09-01,9,Post-Monsoon,0.29106103212008394
gcag,1923-09,-0.3407,1923-09-01,9,Post-Monsoon,0.27890213473800946
GISTEMP,1923-10,-0.14,1923-10-01,10,Post-Monsoon,0.35839043130421006
gcag,1923-10,-0.1762,1923-10-01,10,Post-Monsoon,0.3440532298308844
GISTEMP,1923-11,-0.03,1923-11-01,11,Post-Monsoon,0.40195651312923286
gcag,1923-11,-0.0333,1923-11-01,11,Post-Monsoon,0.4006495306744821
GISTEMP,1923-12,-0.04,1923-12-01,12,Winter,0.39799596023604894
gcag,1923-12,-0.0998,1923-12-01,12,Winter,0.3743118539348093
GISTEMP,1924-01,-0.23,1924-01-01,1,Winter,0.3227454552655551
gcag,1924-01,-0.3269,1924-01-01,1,Winter,0.2843676977306032
GISTEMP,1924-02,-0.23,1924-02-01,2,Winter,0.3227454552655551
gcag,1924-02,-0.315,1924-02-01,2,Winter,0.28908075567349206
GISTEMP,1924-03,-0.09,1924-03-01,3,Summer,0.37819319577012955
gcag,1924-03,-0.1757,1924-03-01,3,Summer,0.34425125747554364
GISTEMP,1924-04,-0.3,1924-04-01,4,Summer,0.29502158501326786
gcag,1924-04,-0.3422,1924-04-01,4,Summer,0.27830805180403184
GISTEMP,1924-05,-0.18,1924-05-01,5,Summer,0.34254821973147453
gcag,1924-05,-0.2173,1924-05-01,5,Summer,0.3277753574398986
GISTEMP,1924-06,-0.26,1924-06-01,6,Monsoon,0.31086379658600344
gcag,1924-06,-0.2753,1924-06-01,6,Monsoon,0.30480415065943206
GISTEMP,1924-07,-0.29,1924-07-01,7,Monsoon,0.29898213790645173
gcag,1924-07,-0.2937,1924-07-01,7,Monsoon,0.29751673333597367
GISTEMP,1924-08,-0.36,1924-08-01,8,Monsoon,0.27125826765416455
gcag,1924-08,-0.317,1924-08-01,8,Monsoon,0.2882886450948553
GISTEMP,1924-09,-0.32,1924-09-01,9,Post-Monsoon,0.2871004792269001
gcag,1924-09,-0.3304,1924-09-01,9,Post-Monsoon,0.28298150421798884
GISTEMP,1924-10,-0.35,1924-10-01,10,Post-Monsoon,0.2752188205473484
gcag,1924-10,-0.3656,1924-10-01,10,Post-Monsoon,0.2690403580339816
GISTEMP,1924-11,-0.21,1924-11-01,11,Post-Monsoon,0.3306665610519229
gcag,1924-11,-0.2905,1924-11-01,11,Post-Monsoon,0.2987841102617926
GISTEMP,1924-12,-0.43,1924-12-01,12,Winter,0.24353439740187732
gcag,1924-12,-0.4921,1924-12-01,12,Winter,0.21893936393520536
GISTEMP,1925-01,-0.38,1925-01-01,1,Winter,0.26333716186779677
gcag,1925-01,-0.4914,1925-01-01,1,Winter,0.21921660263772821
GISTEMP,1925-02,-0.39,1925-02-01,2,Winter,0.25937660897461284
gcag,1925-02,-0.485,1925-02-01,2,Winter,0.22175135648936592
GISTEMP,1925-03,-0.27,1925-03-01,3,Summer,0.3069032436928195
gcag,1925-03,-0.3735,1925-03-01,3,Summer,0.2659115212483663
GISTEMP,1925-04,-0.26,1925-04-01,4,Summer,0.31086379658600344
gcag,1925-04,-0.3067,1925-04-01,4,Summer,0.2923680145748347
GISTEMP,1925-05,-0.29,1925-05-01,5,Summer,0.29898213790645173
gcag,1925-05,-0.3052,1925-05-01,5,Summer,0.29296209750881225
GISTEMP,1925-06,-0.33,1925-06-01,6,Monsoon,0.28313992633371615
gcag,1925-06,-0.3339,1925-06-01,6,Monsoon,0.28159531070537447
GISTEMP,1925-07,-0.27,1925-07-01,7,Monsoon,0.3069032436928195
gcag,1925-07,-0.3306,1925-07-01,7,Monsoon,0.28290229316012516
GISTEMP,1925-08,-0.21,1925-08-01,8,Monsoon,0.3306665610519229
gcag,1925-08,-0.168,1925-08-01,8,Monsoon,0.34730088320329516
GISTEMP,1925-09,-0.2,1925-09-01,9,Post-Monsoon,0.33462711394510675
gcag,1925-09,-0.2587,1925-09-01,9,Post-Monsoon,0.31137866846211737
GISTEMP,1925-10,-0.18,1925-10-01,10,Post-Monsoon,0.34254821973147453
gcag,1925-10,-0.2883,1925-10-01,10,Post-Monsoon,0.299655431898293
GISTEMP,1925-11,0.05,1925-11-01,11,Post-Monsoon,0.433640936274704
gcag,1925-11,-0.0588,1925-11-01,11,Post-Monsoon,0.3905501207968633
GISTEMP,1925-12,0.06,1925-12-01,12,Winter,0.4376014891678879
gcag,1925-12,0.0143,1925-12-01,12,Winter,0.4195017624460375
GISTEMP,1926-01,0.21,1926-01-01,1,Winter,0.4970097825656462
gcag,1926-01,0.0828,1926-01-01,1,Winter,0.4466315497643471
GISTEMP,1926-02,0.02,1926-02-01,2,Winter,0.4217592775951523
gcag,1926-02,-0.0348,1926-02-01,2,Winter,0.4000554477405046
GISTEMP,1926-03,0.11,1926-03-01,3,Summer,0.4574042536338073
gcag,1926-03,0.0239,1926-03-01,3,Summer,0.42330389322349404
GISTEMP,1926-04,-0.13,1926-04-01,4,Summer,0.362350984197394
gcag,1926-04,-0.1577,1926-04-01,4,Summer,0.3513802526832746
GISTEMP,1926-05,-0.23,1926-05-01,5,Summer,0.3227454552655551
gcag,1926-05,-0.2698,1926-05-01,5,Summer,0.3069824547506832
GISTEMP,1926-06,-0.26,1926-06-01,6,Monsoon,0.31086379658600344
gcag,1926-06,-0.1825,1926-06-01,6,Monsoon,0.34155808150817857
GISTEMP,1926-07,-0.27,1926-07-01,7,Monsoon,0.3069032436928195
gcag,1926-07,-0.2082,1926-07-01,7,Monsoon,0.33137946057269596
GISTEMP,1926-08,-0.13,1926-08-01,8,Monsoon,0.362350984197394
gcag,1926-08,-0.0997,1926-08-01,8,Monsoon,0.37435145946374115
GISTEMP,1926-09,-0.14,1926-09-01,9,Post-Monsoon,0.35839043130421006
gcag,1926-09,-0.1176,1926-09-01,9,Post-Monsoon,0.36726206978494197
GISTEMP,1926-10,-0.11,1926-10-01,10,Post-Monsoon,0.37027208998376177
gcag,1926-10,-0.0697,1926-10-01,10,Post-Monsoon,0.3862331181432928
GISTEMP,1926-11,-0.06,1926-11-01,11,Post-Monsoon,0.39007485444968115
gcag,1926-11,-0.1155,1926-11-01,11,Post-Monsoon,0.36809378589251057
GISTEMP,1926-12,-0.29,1926-12-01,12,Winter,0.29898213790645173
